timestamp,id,group,action
2016-12-30 05:51:39.937732,888492,control,view
2016-12-30 05:54:48.426146,336241,control,view
2016-12-30 06:01:40.951430,417983,control,view
2016-12-30 06:04:42.555283,339077,control,view
2016-12-30 06:18:18.657842,802439,control,view
2016-12-30 06:41:46.423789,506171,control,view
2016-12-30 07:09:57.678698,891170,experiment,view
2016-12-30 07:38:35.607305,612934,control,view
2016-12-30 07:53:54.051588,254078,control,view
2016-12-30 08:33:53.166196,451243,control,view
2016-12-30 08:48:20.169569,257351,experiment,view
2016-12-30 08:54:40.975393,613448,control,view
2016-12-30 09:06:24.703829,576069,control,view
2016-12-30 09:07:37.822953,576069,control,click
2016-12-30 09:47:42.712422,677703,control,view
2016-12-30 10:36:33.746147,436197,experiment,view
2016-12-30 10:43:11.251253,842708,experiment,view
2016-12-30 11:11:54.407711,208714,experiment,view
2016-12-30 11:12:59.433387,208714,experiment,click
2016-12-30 11:26:45.182458,845320,control,view
2016-12-30 11:36:19.937847,528015,experiment,view
2016-12-30 11:36:23.626574,550329,experiment,view
2016-12-30 11:36:42.838413,550329,experiment,click
2016-12-30 11:39:28.919438,548741,experiment,view
2016-12-30 11:40:20.039711,548741,experiment,click
2016-12-30 12:28:04.258330,736044,control,view
2016-12-30 12:34:33.487188,389447,control,view
2016-12-30 12:35:51.179674,389447,control,click
2016-12-30 13:12:08.827659,588540,control,view
2016-12-30 13:12:21.762194,588540,control,click
2016-12-30 13:38:17.692062,457864,experiment,view
2016-12-30 13:39:04.590859,457864,experiment,click
2016-12-30 13:49:06.781556,413154,experiment,view
2016-12-30 13:53:13.868788,858651,control,view
2016-12-30 13:53:23.771670,858651,control,click
2016-12-30 14:28:09.743855,407936,control,view
2016-12-30 14:28:33.753627,390985,experiment,view
2016-12-30 14:29:24.821496,407936,control,click
2016-12-30 14:44:20.633411,575182,control,view
2016-12-30 15:27:28.717231,509668,control,view
2016-12-30 15:33:27.617276,618024,control,view
2016-12-30 15:35:20.600946,517000,experiment,view
2016-12-30 15:58:59.394063,868723,control,view
2016-12-30 15:59:23.458363,868723,control,click
2016-12-30 16:12:56.068486,741764,experiment,view
2016-12-30 16:21:58.699519,842236,experiment,view
2016-12-30 16:36:36.780655,556632,control,view
2016-12-30 16:54:37.211247,902631,control,view
2016-12-30 17:28:52.361459,467262,control,view
2016-12-30 17:40:29.494872,573457,control,view
2016-12-30 17:49:29.889268,902018,experiment,view
2016-12-30 18:00:25.230104,413400,control,view
2016-12-30 18:32:49.473866,586405,control,view
2016-12-30 19:01:27.192750,794361,control,view
2016-12-30 20:15:50.983300,281055,control,view
2016-12-30 20:26:13.213343,844763,experiment,view
2016-12-30 20:35:16.930582,244676,control,view
2016-12-30 20:59:05.841004,480670,control,view
2016-12-30 20:59:17.820307,480670,control,click
2016-12-30 21:32:33.076549,272846,control,view
2016-12-30 22:44:05.276116,737539,control,view
2016-12-30 22:44:06.678364,737539,control,click
2016-12-30 22:55:12.444061,925420,experiment,view
2016-12-30 23:20:35.447202,407709,experiment,view
2016-12-30 23:21:42.846659,566507,control,view
2016-12-30 23:46:18.292386,248552,control,view
2016-12-31 00:36:22.017758,589423,control,view
2016-12-31 00:38:01.404682,589423,control,click
2016-12-31 00:46:25.497691,482993,experiment,view
2016-12-31 01:13:00.615837,387971,control,view
2016-12-31 01:13:50.380688,387971,control,click
2016-12-31 01:20:03.922403,199862,experiment,view
2016-12-31 01:40:17.164872,661294,experiment,view
2016-12-31 01:41:39.693324,661294,experiment,click
2016-12-31 01:44:35.792238,371595,experiment,view
2016-12-31 01:45:26.377305,371595,experiment,click
2016-12-31 02:01:33.247935,487387,experiment,view
2016-12-31 02:09:22.451081,649723,control,view
2016-12-31 02:47:22.234801,357779,experiment,view
2016-12-31 03:23:54.962239,477164,experiment,view
2016-12-31 04:50:06.090085,412659,control,view
2016-12-31 04:51:08.110781,412659,control,click
2016-12-31 05:03:05.486330,770546,experiment,view
2016-12-31 05:08:02.019389,380272,experiment,view
2016-12-31 05:09:11.792488,380272,experiment,click
2016-12-31 05:30:08.168857,508360,control,view
2016-12-31 05:30:57.627897,508360,control,click
2016-12-31 05:34:41.222365,616103,experiment,view
2016-12-31 05:49:06.102115,896011,experiment,view
2016-12-31 06:06:57.519189,890481,control,view
2016-12-31 06:07:57.491992,890481,control,click
2016-12-31 06:21:22.702960,693033,control,view
2016-12-31 06:48:02.079750,879083,control,view
2016-12-31 06:49:31.821769,879083,control,click
2016-12-31 07:45:05.881136,670735,experiment,view
2016-12-31 08:34:35.236457,821321,experiment,view
2016-12-31 08:35:15.087747,821321,experiment,click
2016-12-31 09:39:39.270951,932110,control,view
2016-12-31 11:18:19.493544,581196,control,view
2016-12-31 11:34:06.911995,718192,experiment,view
2016-12-31 11:35:08.388827,718192,experiment,click
2016-12-31 12:15:07.830865,422506,experiment,view
2016-12-31 12:18:17.943975,556042,control,view
2016-12-31 12:21:06.079648,212902,control,view
2016-12-31 12:43:22.824511,194502,control,view
2016-12-31 13:22:46.172484,748573,control,view
2016-12-31 13:43:22.947578,511007,experiment,view
2016-12-31 13:43:58.584731,511007,experiment,click
2016-12-31 13:46:15.286365,894515,experiment,view
2016-12-31 13:51:54.801773,745329,experiment,view
2016-12-31 13:53:12.311647,745329,experiment,click
2016-12-31 14:09:09.246855,749142,control,view
2016-12-31 14:10:23.222243,749142,control,click
2016-12-31 14:21:57.576866,545805,control,view
2016-12-31 14:23:16.858144,814027,control,view
2016-12-31 14:23:49.887075,814027,control,click
2016-12-31 14:42:19.014216,568423,experiment,view
2016-12-31 15:18:08.015483,462035,experiment,view
2016-12-31 15:18:40.479095,462035,experiment,click
2016-12-31 16:09:33.208654,194789,experiment,view
2016-12-31 16:09:40.213208,194789,experiment,click
2016-12-31 16:10:51.319101,688061,control,view
2016-12-31 16:12:25.316578,688061,control,click
2016-12-31 17:07:06.473462,397232,control,view
2016-12-31 17:17:52.774726,339044,control,view
2016-12-31 17:43:13.820337,384340,experiment,view
2016-12-31 17:44:50.169235,384340,experiment,click
2016-12-31 18:10:46.386029,323038,experiment,view
2016-12-31 18:10:49.098924,323038,experiment,click
2016-12-31 18:35:14.637119,711251,control,view
2016-12-31 18:36:28.324014,711251,control,click
2016-12-31 20:58:38.458472,903458,control,view
2016-12-31 21:43:02.582073,791198,experiment,view
2016-12-31 22:36:47.915999,319819,experiment,view
2017-01-01 00:35:06.143227,191301,control,view
2017-01-01 00:35:13.643270,191301,control,click
2017-01-01 00:55:54.249444,269410,control,view
2017-01-01 00:56:01.414523,269410,control,click
2017-01-01 01:28:40.108279,611246,experiment,view
2017-01-01 01:41:16.763404,923694,experiment,view
2017-01-01 01:41:48.679330,807656,control,view
2017-01-01 01:42:05.172848,923694,experiment,click
2017-01-01 01:43:02.271042,807656,control,click
2017-01-01 01:58:53.311137,690372,control,view
2017-01-01 03:27:51.011464,668948,control,view
2017-01-01 04:20:50.534024,591014,experiment,view
2017-01-01 04:22:30.288936,591014,experiment,click
2017-01-01 04:37:08.578357,402064,control,view
2017-01-01 05:01:49.841041,629733,control,view
2017-01-01 05:02:44.808312,629733,control,click
2017-01-01 06:32:43.920196,534696,experiment,view
2017-01-01 06:35:11.362385,335340,experiment,view
2017-01-01 06:35:52.453360,335340,experiment,click
2017-01-01 06:55:34.084243,240819,control,view
2017-01-01 07:06:44.479236,636458,control,view
2017-01-01 07:09:52.680335,703819,control,view
2017-01-01 07:21:10.489570,461907,control,view
2017-01-01 07:52:43.676409,268140,experiment,view
2017-01-01 07:56:23.686487,684615,experiment,view
2017-01-01 07:57:37.160728,684615,experiment,click
2017-01-01 08:50:02.437519,300794,experiment,view
2017-01-01 10:26:17.449234,220456,control,view
2017-01-01 10:38:06.833789,528862,control,view
2017-01-01 10:38:38.959430,528862,control,click
2017-01-01 10:38:58.420319,449842,control,view
2017-01-01 11:02:43.035633,290365,control,view
2017-01-01 11:21:02.021279,491502,control,view
2017-01-01 11:27:11.158077,235942,control,view
2017-01-01 11:55:29.924296,376229,experiment,view
2017-01-01 11:56:41.669044,376229,experiment,click
2017-01-01 12:03:15.978230,428983,experiment,view
2017-01-01 12:03:23.663945,428983,experiment,click
2017-01-01 12:07:27.149681,643902,experiment,view
2017-01-01 12:14:21.598571,276886,experiment,view
2017-01-01 12:14:24.967925,276886,experiment,click
2017-01-01 12:48:10.436017,260886,control,view
2017-01-01 12:48:47.671183,260886,control,click
2017-01-01 12:55:25.829289,479208,experiment,view
2017-01-01 12:55:43.622822,648080,experiment,view
2017-01-01 12:57:12.807674,648080,experiment,click
2017-01-01 13:35:28.973618,319556,experiment,view
2017-01-01 14:36:07.635709,914816,control,view
2017-01-01 14:36:36.819469,914816,control,click
2017-01-01 14:54:54.390205,683147,experiment,view
2017-01-01 15:23:51.520782,867351,experiment,view
2017-01-01 15:24:47.840784,867351,experiment,click
2017-01-01 16:28:42.799119,614987,experiment,view
2017-01-01 16:37:44.465722,912194,experiment,view
2017-01-01 16:38:49.511900,912194,experiment,click
2017-01-01 16:49:59.508008,740618,control,view
2017-01-01 17:13:56.477180,607192,control,view
2017-01-01 17:18:35.672224,531894,control,view
2017-01-01 17:23:22.613173,361375,control,view
2017-01-01 17:37:10.015570,569564,experiment,view
2017-01-01 17:51:38.690294,749635,control,view
2017-01-01 17:52:45.364742,749635,control,click
2017-01-01 18:28:13.683252,526868,control,view
2017-01-01 18:31:55.447383,685481,experiment,view
2017-01-01 18:58:44.633633,452477,control,view
2017-01-01 18:59:48.977251,322257,control,view
2017-01-01 19:01:17.261656,322257,control,click
2017-01-01 21:06:23.676800,402716,control,view
2017-01-01 21:14:59.293667,772426,control,view
2017-01-01 21:16:20.053875,772426,control,click
2017-01-01 21:16:26.232221,366290,control,view
2017-01-01 21:17:34.484150,366290,control,click
2017-01-01 21:59:21.636760,419672,control,view
2017-01-01 23:01:38.816023,790101,control,view
2017-01-01 23:20:29.448034,677814,experiment,view
2017-01-01 23:22:00.569257,677814,experiment,click
2017-01-01 23:36:13.399525,917105,control,view
2017-01-01 23:59:12.616904,437217,control,view
2017-01-02 00:24:04.436291,484136,experiment,view
2017-01-02 00:24:18.278713,484136,experiment,click
2017-01-02 00:52:59.546983,355592,control,view
2017-01-02 01:22:23.278828,354558,experiment,view
2017-01-02 01:27:29.525617,870749,control,view
2017-01-02 01:27:33.791123,870749,control,click
2017-01-02 01:31:46.055920,399591,experiment,view
2017-01-02 01:33:23.193478,399591,experiment,click
2017-01-02 02:23:01.204927,399109,experiment,view
2017-01-02 02:24:28.773930,399109,experiment,click
2017-01-02 02:47:16.611076,687449,experiment,view
2017-01-02 02:47:22.404903,687449,experiment,click
2017-01-02 02:47:30.620294,301708,control,view
2017-01-02 03:12:43.290801,853730,control,view
2017-01-02 03:13:46.546695,853730,control,click
2017-01-02 03:21:05.404516,786759,experiment,view
2017-01-02 03:27:04.527893,514415,control,view
2017-01-02 04:45:03.149039,194759,experiment,view
2017-01-02 05:29:48.213333,354461,control,view
2017-01-02 05:54:18.830662,911650,experiment,view
2017-01-02 06:10:11.661582,673629,control,view
2017-01-02 07:21:41.771702,677896,experiment,view
2017-01-02 07:22:58.701125,677896,experiment,click
2017-01-02 07:28:39.810467,277085,control,view
2017-01-02 07:35:20.912235,816927,experiment,view
2017-01-02 08:08:17.133524,896851,control,view
2017-01-02 08:11:19.882761,422156,experiment,view
2017-01-02 09:07:33.532790,788149,experiment,view
2017-01-02 09:34:24.250163,652710,control,view
2017-01-02 10:23:16.251004,742745,experiment,view
2017-01-02 10:56:45.057257,821151,control,view
2017-01-02 11:29:17.966769,362343,experiment,view
2017-01-02 13:13:57.309593,785101,experiment,view
2017-01-02 13:37:10.598223,673219,control,view
2017-01-02 13:38:40.095991,673219,control,click
2017-01-02 13:50:55.137144,292616,control,view
2017-01-02 14:42:05.028612,443125,control,view
2017-01-02 14:42:11.403177,443125,control,click
2017-01-02 15:00:30.306672,666988,experiment,view
2017-01-02 15:01:54.555186,255764,experiment,view
2017-01-02 15:02:28.425182,255764,experiment,click
2017-01-02 15:26:03.400754,236679,control,view
2017-01-02 15:29:52.383191,483089,experiment,view
2017-01-02 17:15:50.233160,290405,control,view
2017-01-02 17:40:48.005747,934360,control,view
2017-01-02 17:52:47.294256,769565,experiment,view
2017-01-02 18:37:06.605805,648373,control,view
2017-01-02 18:38:10.023369,648373,control,click
2017-01-02 19:02:20.674444,419877,control,view
2017-01-02 19:03:34.337325,419877,control,click
2017-01-02 19:23:26.767326,550367,control,view
2017-01-02 19:54:48.155496,253387,experiment,view
2017-01-02 19:56:12.024778,253387,experiment,click
2017-01-02 20:24:31.784533,858409,control,view
2017-01-02 20:26:11.954659,674143,experiment,view
2017-01-02 20:27:44.419368,674143,experiment,click
2017-01-02 20:59:13.581274,792234,control,view
2017-01-02 22:29:21.189869,755169,experiment,view
2017-01-02 22:30:29.458018,755169,experiment,click
2017-01-02 23:25:31.891630,837752,control,view
2017-01-03 01:24:46.248035,582623,control,view
2017-01-03 01:58:46.414744,668151,control,view
2017-01-03 02:05:23.355143,703313,control,view
2017-01-03 02:22:15.712690,789731,experiment,view
2017-01-03 02:23:27.139387,789731,experiment,click
2017-01-03 02:56:03.899548,825789,experiment,view
2017-01-03 02:56:56.708667,254118,experiment,view
2017-01-03 02:57:42.507811,254118,experiment,click
2017-01-03 03:52:17.006943,856246,experiment,view
2017-01-03 04:34:40.267845,239788,experiment,view
2017-01-03 04:49:26.113813,416705,experiment,view
2017-01-03 04:56:38.151528,269338,experiment,view
2017-01-03 04:57:28.731479,269338,experiment,click
2017-01-03 05:05:17.286925,682837,control,view
2017-01-03 05:06:01.106569,682837,control,click
2017-01-03 05:28:14.213204,655813,control,view
2017-01-03 06:43:48.734436,917318,control,view
2017-01-03 07:07:46.572832,610636,experiment,view
2017-01-03 07:27:02.628462,770536,control,view
2017-01-03 07:28:00.148180,879906,control,view
2017-01-03 07:29:24.980497,879906,control,click
2017-01-03 07:46:12.415467,785445,control,view
2017-01-03 07:46:45.946308,785445,control,click
2017-01-03 07:51:27.856874,367268,experiment,view
2017-01-03 09:19:09.240359,657987,control,view
2017-01-03 09:20:26.020657,657987,control,click
2017-01-03 10:07:47.573656,735414,control,view
2017-01-03 10:31:29.219858,713438,experiment,view
2017-01-03 10:41:03.271532,335178,control,view
2017-01-03 10:41:34.718738,335178,control,click
2017-01-03 11:07:43.848235,474112,experiment,view
2017-01-03 11:21:50.984771,846341,control,view
2017-01-03 11:27:41.354858,274245,experiment,view
2017-01-03 11:39:07.301153,897999,experiment,view
2017-01-03 11:39:31.402617,897999,experiment,click
2017-01-03 11:51:58.088464,729986,experiment,view
2017-01-03 11:53:04.936329,653400,control,view
2017-01-03 11:54:06.054518,653400,control,click
2017-01-03 12:55:28.736527,873661,control,view
2017-01-03 13:00:45.701452,443231,experiment,view
2017-01-03 13:11:58.760104,823880,experiment,view
2017-01-03 13:26:57.462595,399917,control,view
2017-01-03 13:27:40.174310,399917,control,click
2017-01-03 14:07:31.356990,480668,experiment,view
2017-01-03 15:02:01.555092,477346,control,view
2017-01-03 15:10:13.251493,285712,experiment,view
2017-01-03 15:10:41.001099,285712,experiment,click
2017-01-03 15:15:27.005966,456469,control,view
2017-01-03 15:15:33.075722,456469,control,click
2017-01-03 15:18:58.038463,675535,experiment,view
2017-01-03 15:19:53.416756,675535,experiment,click
2017-01-03 15:40:22.220230,343553,experiment,view
2017-01-03 15:40:43.211140,343553,experiment,click
2017-01-03 16:02:48.508433,721130,experiment,view
2017-01-03 16:35:12.480295,597716,control,view
2017-01-03 16:41:37.176098,479646,control,view
2017-01-03 17:41:49.489385,777986,experiment,view
2017-01-03 17:43:02.323259,777986,experiment,click
2017-01-03 17:53:44.690374,249471,experiment,view
2017-01-03 17:53:49.131846,249471,experiment,click
2017-01-03 18:36:18.498794,665742,experiment,view
2017-01-03 18:39:09.253313,443716,control,view
2017-01-03 18:39:40.671172,443716,control,click
2017-01-03 19:02:11.522454,208937,control,view
2017-01-03 19:03:47.327737,208937,control,click
2017-01-03 19:13:37.959610,531055,control,view
2017-01-03 19:18:11.413396,390625,experiment,view
2017-01-03 19:29:39.289618,767314,experiment,view
2017-01-03 20:28:47.602523,451165,experiment,view
2017-01-03 20:37:42.562126,415323,control,view
2017-01-03 20:39:10.091210,415323,control,click
2017-01-03 22:59:02.817448,687827,control,view
2017-01-03 22:59:56.324849,687827,control,click
2017-01-03 23:08:36.706334,647524,control,view
2017-01-03 23:10:01.284433,647524,control,click
2017-01-03 23:15:08.650403,236028,control,view
2017-01-03 23:17:34.259491,354070,experiment,view
2017-01-03 23:30:22.220330,716125,control,view
2017-01-03 23:40:43.076943,650090,control,view
2017-01-03 23:50:42.828706,654218,control,view
2017-01-04 00:18:14.442408,483570,control,view
2017-01-04 00:19:49.398967,483570,control,click
2017-01-04 00:37:55.253022,717487,experiment,view
2017-01-04 03:17:11.584961,491815,control,view
2017-01-04 03:24:44.765783,302946,control,view
2017-01-04 03:26:06.474758,302946,control,click
2017-01-04 03:29:03.693700,652276,control,view
2017-01-04 03:31:18.089356,339780,experiment,view
2017-01-04 03:32:07.199864,339780,experiment,click
2017-01-04 04:41:11.870817,479601,experiment,view
2017-01-04 04:42:14.476375,479601,experiment,click
2017-01-04 04:56:25.799312,543142,control,view
2017-01-04 04:56:54.070922,330332,experiment,view
2017-01-04 05:13:56.854574,932456,control,view
2017-01-04 05:16:07.128413,812964,control,view
2017-01-04 05:41:42.447329,493257,control,view
2017-01-04 05:41:50.303249,493257,control,click
2017-01-04 06:40:36.085225,457492,experiment,view
2017-01-04 06:40:41.719443,388778,experiment,view
2017-01-04 06:40:53.341570,457492,experiment,click
2017-01-04 06:41:50.359853,388778,experiment,click
2017-01-04 06:53:21.153372,674960,control,view
2017-01-04 07:20:33.996267,385536,control,view
2017-01-04 07:26:35.451663,262958,control,view
2017-01-04 08:14:35.170577,658894,control,view
2017-01-04 08:14:50.266060,658894,control,click
2017-01-04 08:15:22.167405,396606,control,view
2017-01-04 08:16:02.282234,396606,control,click
2017-01-04 09:11:17.534300,292770,experiment,view
2017-01-04 10:16:27.972605,717523,experiment,view
2017-01-04 10:34:57.371241,685505,control,view
2017-01-04 10:36:47.458857,692901,control,view
2017-01-04 10:38:12.680665,843619,control,view
2017-01-04 10:39:00.011713,687630,control,view
2017-01-04 10:40:21.832446,687630,control,click
2017-01-04 10:44:53.248641,860324,experiment,view
2017-01-04 10:45:59.645831,860324,experiment,click
2017-01-04 10:52:49.416674,429125,experiment,view
2017-01-04 10:53:30.635154,429125,experiment,click
2017-01-04 11:14:35.593557,476727,control,view
2017-01-04 11:15:34.741475,686047,control,view
2017-01-04 11:36:33.343876,512508,control,view
2017-01-04 12:06:47.501946,579652,experiment,view
2017-01-04 13:18:55.763273,669584,control,view
2017-01-04 13:32:43.451151,280932,experiment,view
2017-01-04 13:40:44.917018,603943,experiment,view
2017-01-04 13:58:41.593746,728903,control,view
2017-01-04 14:00:17.555949,728903,control,click
2017-01-04 14:10:55.824474,802243,experiment,view
2017-01-04 15:01:27.339992,699118,experiment,view
2017-01-04 16:44:00.687370,708057,experiment,view
2017-01-04 16:54:16.704151,528971,control,view
2017-01-04 17:02:56.290088,722569,control,view
2017-01-04 17:15:37.219132,434125,experiment,view
2017-01-04 17:17:17.026130,434125,experiment,click
2017-01-04 18:20:24.329936,875043,experiment,view
2017-01-04 18:27:12.734088,596615,experiment,view
2017-01-04 18:27:43.975395,596615,experiment,click
2017-01-04 18:38:47.590399,185551,control,view
2017-01-04 19:07:39.340492,475839,control,view
2017-01-04 20:32:13.171847,791085,experiment,view
2017-01-04 20:48:19.210452,368850,control,view
2017-01-04 20:52:40.844219,712339,control,view
2017-01-04 20:53:06.506368,712339,control,click
2017-01-04 21:04:02.264836,898575,control,view
2017-01-04 21:09:41.981181,614351,experiment,view
2017-01-04 21:10:49.256249,614351,experiment,click
2017-01-04 21:15:58.937900,217590,experiment,view
2017-01-04 21:16:43.409782,217590,experiment,click
2017-01-04 21:39:11.399828,775283,control,view
2017-01-04 21:40:00.180006,775283,control,click
2017-01-04 22:09:52.643050,541780,control,view
2017-01-04 22:16:40.307046,700840,experiment,view
2017-01-04 22:19:55.732765,592527,experiment,view
2017-01-04 23:11:14.706899,558554,control,view
2017-01-04 23:25:15.800648,779023,experiment,view
2017-01-04 23:34:27.517004,578035,control,view
2017-01-04 23:35:14.101675,578035,control,click
2017-01-04 23:36:11.505070,609124,control,view
2017-01-04 23:36:15.239950,452434,control,view
2017-01-04 23:37:24.040935,452434,control,click
2017-01-05 00:26:43.644582,767182,experiment,view
2017-01-05 00:27:44.353599,767182,experiment,click
2017-01-05 00:46:23.827426,285148,experiment,view
2017-01-05 00:49:14.492033,892176,experiment,view
2017-01-05 01:31:17.197327,241872,experiment,view
2017-01-05 01:31:28.580185,241872,experiment,click
2017-01-05 02:59:55.070464,266697,control,view
2017-01-05 03:00:59.585397,266697,control,click
2017-01-05 03:25:05.839176,569142,experiment,view
2017-01-05 03:36:43.225145,504843,experiment,view
2017-01-05 04:16:05.884972,534115,experiment,view
2017-01-05 04:18:48.874009,408951,control,view
2017-01-05 04:20:28.657918,579787,control,view
2017-01-05 04:26:09.940238,888156,experiment,view
2017-01-05 04:26:30.359240,888156,experiment,click
2017-01-05 04:31:38.459258,818934,experiment,view
2017-01-05 04:49:37.541687,237380,experiment,view
2017-01-05 05:25:32.935381,660740,experiment,view
2017-01-05 05:53:15.838182,732629,control,view
2017-01-05 06:02:24.463766,870351,control,view
2017-01-05 06:28:51.198629,551076,experiment,view
2017-01-05 06:30:23.153700,551076,experiment,click
2017-01-05 06:39:24.133375,433718,experiment,view
2017-01-05 06:54:52.475429,354904,experiment,view
2017-01-05 07:07:14.090675,207418,control,view
2017-01-05 07:08:37.888741,207418,control,click
2017-01-05 07:28:18.259536,703336,control,view
2017-01-05 07:29:15.185111,703336,control,click
2017-01-05 07:52:19.570270,484539,control,view
2017-01-05 09:25:19.292783,228817,control,view
2017-01-05 09:26:17.169703,228817,control,click
2017-01-05 09:41:11.302650,615294,experiment,view
2017-01-05 09:41:13.697977,615294,experiment,click
2017-01-05 09:51:23.749089,226772,experiment,view
2017-01-05 09:52:42.187875,226772,experiment,click
2017-01-05 10:22:13.968894,912618,experiment,view
2017-01-05 10:27:55.914130,558598,experiment,view
2017-01-05 10:30:01.547209,464491,control,view
2017-01-05 10:30:11.553905,464491,control,click
2017-01-05 10:44:04.600306,461330,control,view
2017-01-05 11:39:12.519084,676800,experiment,view
2017-01-05 13:03:41.247193,311160,experiment,view
2017-01-05 13:05:13.877191,311160,experiment,click
2017-01-05 13:08:32.652854,768523,experiment,view
2017-01-05 13:22:32.903168,285722,experiment,view
2017-01-05 13:22:58.882412,285722,experiment,click
2017-01-05 14:40:53.827129,911648,control,view
2017-01-05 14:42:13.996961,911648,control,click
2017-01-05 14:50:43.545382,592123,control,view
2017-01-05 15:13:19.591693,195045,control,view
2017-01-05 15:39:35.204632,627935,experiment,view
2017-01-05 16:39:15.535719,904493,control,view
2017-01-05 17:11:11.058819,305750,experiment,view
2017-01-05 17:19:09.809099,418710,experiment,view
2017-01-05 17:20:26.087818,418710,experiment,click
2017-01-05 18:07:10.247682,367109,control,view
2017-01-05 18:16:09.131534,917261,control,view
2017-01-05 18:17:20.974207,917261,control,click
2017-01-05 20:28:52.997214,544609,control,view
2017-01-05 21:23:35.774521,253690,experiment,view
2017-01-05 22:48:55.631426,520263,experiment,view
2017-01-05 22:49:47.728802,520263,experiment,click
2017-01-05 23:51:00.304442,635827,control,view
2017-01-05 23:57:57.881050,259680,experiment,view
2017-01-05 23:58:13.344848,259680,experiment,click
2017-01-06 00:08:40.407416,796840,experiment,view
2017-01-06 00:10:54.390541,247627,experiment,view
2017-01-06 00:11:13.836067,247627,experiment,click
2017-01-06 00:35:57.643206,257684,experiment,view
2017-01-06 00:36:12.404015,257684,experiment,click
2017-01-06 00:40:37.148270,618032,experiment,view
2017-01-06 01:03:28.773662,336304,control,view
2017-01-06 01:03:41.685346,336304,control,click
2017-01-06 01:11:40.506085,324465,control,view
2017-01-06 02:17:41.333074,267099,experiment,view
2017-01-06 02:18:03.022635,267099,experiment,click
2017-01-06 02:36:19.934553,849625,control,view
2017-01-06 02:53:09.082459,770221,control,view
2017-01-06 03:12:18.272141,537075,control,view
2017-01-06 03:12:57.550120,785800,experiment,view
2017-01-06 03:20:50.894379,872177,experiment,view
2017-01-06 03:35:16.980030,445546,control,view
2017-01-06 03:44:49.823721,647769,control,view
2017-01-06 03:46:27.216842,793573,control,view
2017-01-06 03:53:54.507979,902120,control,view
2017-01-06 04:05:18.068507,828139,control,view
2017-01-06 04:06:04.208358,828139,control,click
2017-01-06 04:58:00.669654,264430,experiment,view
2017-01-06 04:59:34.513776,264430,experiment,click
2017-01-06 05:08:03.599667,588773,control,view
2017-01-06 05:08:32.075867,415515,control,view
2017-01-06 05:09:52.903551,415515,control,click
2017-01-06 05:16:06.744513,750485,experiment,view
2017-01-06 05:28:21.816853,574057,experiment,view
2017-01-06 05:29:08.673060,574057,experiment,click
2017-01-06 06:04:47.352844,201020,control,view
2017-01-06 06:16:55.259643,713241,control,view
2017-01-06 06:25:38.282412,485081,experiment,view
2017-01-06 06:27:10.236107,485081,experiment,click
2017-01-06 07:45:02.945088,295064,experiment,view
2017-01-06 08:27:44.524455,251054,control,view
2017-01-06 08:37:50.795718,355841,control,view
2017-01-06 08:39:25.304852,355841,control,click
2017-01-06 08:57:38.879959,478076,control,view
2017-01-06 09:24:56.796356,588478,control,view
2017-01-06 10:08:26.472144,742407,experiment,view
2017-01-06 10:09:02.397144,742407,experiment,click
2017-01-06 10:17:02.992580,732001,control,view
2017-01-06 10:18:37.676836,732001,control,click
2017-01-06 10:36:26.092837,483999,experiment,view
2017-01-06 10:42:45.287909,255963,control,view
2017-01-06 11:15:26.216266,658184,experiment,view
2017-01-06 11:28:20.753855,884632,experiment,view
2017-01-06 11:29:44.360804,430428,control,view
2017-01-06 11:30:20.178932,898413,experiment,view
2017-01-06 11:36:42.198135,828687,control,view
2017-01-06 13:07:45.936329,878350,control,view
2017-01-06 13:58:34.672259,647535,control,view
2017-01-06 14:29:42.127778,883190,control,view
2017-01-06 14:30:54.089223,883190,control,click
2017-01-06 14:45:28.550436,897068,control,view
2017-01-06 14:47:30.982826,810073,experiment,view
2017-01-06 15:40:09.614314,187724,control,view
2017-01-06 15:54:28.558125,835799,control,view
2017-01-06 17:31:33.090455,863263,experiment,view
2017-01-06 17:34:11.711157,550179,experiment,view
2017-01-06 17:45:49.783041,770617,control,view
2017-01-06 18:14:25.775687,492186,experiment,view
2017-01-06 18:18:00.365753,217949,experiment,view
2017-01-06 18:33:38.871739,605209,experiment,view
2017-01-06 18:38:24.161460,746912,experiment,view
2017-01-06 18:44:27.796502,610912,experiment,view
2017-01-06 18:52:48.658541,272184,experiment,view
2017-01-06 19:01:51.436965,792869,experiment,view
2017-01-06 19:41:11.793175,922526,experiment,view
2017-01-06 19:42:21.563036,922526,experiment,click
2017-01-06 20:17:42.492056,192165,experiment,view
2017-01-06 20:29:50.670665,855753,experiment,view
2017-01-06 20:44:27.140735,343998,control,view
2017-01-06 21:08:41.250581,469559,experiment,view
2017-01-06 21:13:30.899287,630844,control,view
2017-01-06 21:44:58.998318,490528,control,view
2017-01-06 21:48:06.324929,274439,control,view
2017-01-06 21:48:38.713735,274439,control,click
2017-01-06 21:52:58.281962,730697,control,view
2017-01-06 22:01:31.083184,629353,experiment,view
2017-01-06 22:02:30.621926,629353,experiment,click
2017-01-06 22:20:01.464519,453840,experiment,view
2017-01-06 22:29:51.157883,369511,experiment,view
2017-01-06 22:30:22.001653,369511,experiment,click
2017-01-06 22:47:28.019589,249783,control,view
